cost,arr_time,sold_out,dep_time,dest_score,dep_score
213.8,0.868055556,0,0.5625,0.908431522,1.071631633
213.8,0.690972222,0,0.375,0.908431522,1.071631633
319.8,0.8125,0,0.5625,0.908431522,1.071631633
319.8,0.892361111,0,0.5625,0.908431522,1.071631633
323.9,0.868055556,0,0.579861111,0.908431522,1.071631633
323.9,0.690972222,0,0.350694444,0.908431522,1.071631633
359.9,0.868055556,0,0.583333333,0.908431522,1.071631633
359.9,0.868055556,0,0.572916667,0.908431522,1.071631633
130.98,0.357638889,0,0.3125,1.503860255,1.071631633
130.98,0.885416667,0,0.840277778,1.503860255,1.071631633
130.98,0.993055556,0,0.947916667,1.503860255,1.071631633
130.98,0.496527778,0,0.447916667,1.503860255,1.071631633
170.98,0.743055556,0,0.694444444,1.503860255,1.071631633
188.98,0.940972222,0,0.829861111,2.315586275,1.071631633
196.8,0.975694444,0,0.815972222,2.315586275,1.071631633
196.8,0.989583333,0,0.784722222,2.315586275,1.071631633
214.98,0.711805556,0,0.604166667,2.315586275,1.071631633
218.3,0.53125,0,0.350694444,2.315586275,1.071631633
218.3,0.763888889,0,0.579861111,2.315586275,1.071631633
222.8,0.982638889,0,0.805555556,2.315586275,1.071631633
222.8,0.715277778,0,0.524305556,2.315586275,1.071631633
244.98,0.454861111,0,0.347222222,2.315586275,1.071631633
252.8,0.815972222,0,0.645833333,2.315586275,1.071631633
252.8,0.78125,0,0.590277778,2.315586275,1.071631633
252.8,0.833333333,0,0.642361111,2.315586275,1.071631633
289.3,0.760416667,0,0.5625,2.315586275,1.071631633
293.8,0.65625,0,0.493055556,2.315586275,1.071631633
293.8,0.680555556,0,0.503472222,2.315586275,1.071631633
293.8,0.482638889,0,0.277777778,2.315586275,1.071631633
394.3,0.506944444,0,0.347222222,2.315586275,1.071631633
112.48,0.944444444,0,0.878472222,0.687869787,1.071631633
112.48,0.732638889,0,0.659722222,0.687869787,1.071631633
112.48,0.420138889,0,0.34375,0.687869787,1.071631633
130.81,0.034722222,0,0.819444444,0.687869787,1.071631633
130.81,0.822916667,0,0.559027778,0.687869787,1.071631633
130.81,0.034722222,0,0.75,0.687869787,1.071631633
150.48,0.503472222,0,0.4375,0.687869787,1.071631633
170.8,0.829861111,0,0.645833333,0.687869787,1.071631633
170.8,0.475694444,0,0.260416667,0.687869787,1.071631633
174.9,0.829861111,0,0.545138889,0.687869787,1.071631633
210.8,0.864583333,0,0.631944444,0.687869787,1.071631633
240.8,0.590277778,0,0.340277778,0.687869787,1.071631633
199.8,0.53125,0,0.350694444,0.127462155,1.071631633
199.8,0.659722222,0,0.447916667,0.127462155,1.071631633
199.8,0.5625,0,0.267361111,0.127462155,1.071631633
203.9,0.53125,0,0.267361111,0.127462155,1.071631633
231.8,0.836805556,0,0.579861111,0.127462155,1.071631633
235.9,0.836805556,0,0.579861111,0.127462155,1.071631633
270.9,0.836805556,0,0.59375,0.127462155,1.071631633
107.98,0.013888889,0,0.961805556,0.61664034,1.071631633
107.98,0.326388889,0,0.267361111,0.61664034,1.071631633
107.98,0.440972222,0,0.381944444,0.61664034,1.071631633
127.98,0.534722222,0,0.475694444,0.61664034,1.071631633
183.97,0.673611111,0,0.614583333,0.61664034,1.071631633
183.97,0.875,0,0.815972222,0.61664034,1.071631633
201.98,0.788194444,0,0.729166667,0.61664034,1.071631633
135.48,0.003472222,0,0.951388889,0.838169121,1.071631633
135.48,0.420138889,0,0.361111111,0.838169121,1.071631633
143.8,0.614583333,0,0.423611111,0.838169121,1.071631633
143.8,0.027777778,0,0.819444444,0.838169121,1.071631633
164.8,0.520833333,0,0.322916667,0.838169121,1.071631633
168.9,0.645833333,0,0.4375,0.838169121,1.071631633
185.8,0.8125,0,0.579861111,0.838169121,1.071631633
214.9,0.8125,0,0.579861111,0.838169121,1.071631633
234.8,0.763888889,0,0.538194444,0.838169121,1.071631633
238.9,0.8125,0,0.559027778,0.838169121,1.071631633
290.3,0.645833333,0,0.503472222,0.838169121,1.071631633
298.9,0.645833333,0,0.388888889,0.838169121,1.071631633
340.9,0.645833333,0,0.451388889,0.838169121,1.071631633
179.3,0.576388889,0,0.322916667,1.580280553,1.071631633
179.3,0.635416667,0,0.322916667,1.580280553,1.071631633
199.3,0.864583333,0,0.590277778,1.580280553,1.071631633
309.3,0.864583333,0,0.538194444,1.580280553,1.071631633
203.8,0.451388889,0,0.267361111,0.814860958,1.071631633
203.8,0.663194444,0,0.447916667,0.814860958,1.071631633
203.8,0.798611111,0,0.579861111,0.814860958,1.071631633
203.8,0.548611111,0,0.267361111,0.814860958,1.071631633
207.9,0.798611111,0,0.579861111,0.814860958,1.071631633
207.9,0.90625,0,0.6875,0.814860958,1.071631633
207.9,0.989583333,0,0.743055556,0.814860958,1.071631633
207.9,0.548611111,0,0.267361111,0.814860958,1.071631633
207.9,0.989583333,0,0.708333333,0.814860958,1.071631633
243.9,0.798611111,0,0.559027778,0.814860958,1.071631633
142.99,0.875,0,0.829861111,0.736885107,1.071631633
142.99,0.392361111,0,0.34375,0.736885107,1.071631633
146.3,0.996527778,0,0.833333333,0.736885107,1.071631633
150.8,0.559027778,0,0.451388889,0.736885107,1.071631633
150.8,0.993055556,0,0.857638889,0.736885107,1.071631633
150.8,0.972222222,0,0.795138889,0.736885107,1.071631633
150.8,0.444444444,0,0.256944444,0.736885107,1.071631633
150.8,0.482638889,0,0.267361111,0.736885107,1.071631633
150.8,0.9375,0,0.708333333,0.736885107,1.071631633
178.8,0.454861111,0,0.260416667,0.736885107,1.071631633
178.8,0.704861111,0,0.486111111,0.736885107,1.071631633
178.8,0.722222222,0,0.493055556,0.736885107,1.071631633
193.98,0.604166667,0,0.559027778,0.736885107,1.071631633
261.8,0.673611111,0,0.427083333,0.736885107,1.071631633
107.98,0.902777778,0,0.829861111,1.133211164,1.071631633
115.8,0.961805556,0,0.805555556,1.133211164,1.071631633
115.8,0.454861111,0,0.267361111,1.133211164,1.071631633
140.8,0.982638889,0,0.819444444,1.133211164,1.071631633
152.98,0.420138889,0,0.34375,1.133211164,1.071631633
160.8,0.517361111,0,0.364583333,1.133211164,1.071631633
170.8,0.743055556,0,0.559027778,1.133211164,1.071631633
170.8,0.829861111,0,0.645833333,1.133211164,1.071631633
210.8,0.642361111,0,0.472222222,1.133211164,1.071631633
210.8,0.444444444,0,0.260416667,1.133211164,1.071631633
214.9,0.829861111,0,0.659722222,1.133211164,1.071631633
260.81,0.680555556,0,0.503472222,1.133211164,1.071631633
265.9,0.625,0,0.354166667,0.120429675,1.071631633
301.4,0.496527778,0,0.392361111,0.120429675,1.071631633
301.4,0.600694444,0,0.496527778,0.120429675,1.071631633
365.9,0.482638889,0,0.309027778,0.120429675,1.071631633
365.9,0.482638889,0,0.260416667,0.120429675,1.071631633
365.9,0.583333333,0,0.322916667,0.120429675,1.071631633
405.9,0.538194444,0,0.260416667,0.120429675,1.071631633
152.98,0.503472222,0,0.472222222,0.924208472,1.071631633
152.98,0.774305556,0,0.743055556,0.924208472,1.071631633
152.98,0.986111111,0,0.954861111,0.924208472,1.071631633
152.98,0.427083333,0,0.392361111,0.924208472,1.071631633
152.98,0.892361111,0,0.857638889,0.924208472,1.071631633
152.98,0.663194444,0,0.625,0.924208472,1.071631633
156.3,0.579861111,0,0.486111111,0.924208472,1.071631633
156.3,0.461805556,0,0.364583333,0.924208472,1.071631633
156.3,0.840277778,0,0.708333333,0.924208472,1.071631633
156.3,0.4375,0,0.263888889,0.924208472,1.071631633
160.8,0.788194444,0,0.673611111,0.924208472,1.071631633
160.8,0.788194444,0,0.659722222,0.924208472,1.071631633
160.8,0.833333333,0,0.694444444,0.924208472,1.071631633
160.8,0.965277778,0,0.809027778,0.924208472,1.071631633
160.8,0.840277778,0,0.666666667,0.924208472,1.071631633
190.8,0.795138889,0,0.645833333,0.924208472,1.071631633
190.8,0.684027778,0,0.510416667,0.924208472,1.071631633
190.8,0.517361111,0,0.340277778,0.924208472,1.071631633
298.8,0.482638889,0,0.309027778,0.924208472,1.071631633
298.8,0.53125,0,0.34375,0.924208472,1.071631633
132.9,0.666666667,0,0.354166667,0.114023426,1.071631633
256.9,0.520833333,0,0.291666667,0.114023426,1.071631633
336.9,0.520833333,0,0.263888889,0.114023426,1.071631633
336.9,0.666666667,0,0.371527778,0.114023426,1.071631633
123.98,0.895833333,0,0.829861111,0.817706806,1.071631633
123.98,0.579861111,0,0.510416667,0.817706806,1.071631633
123.98,0.423611111,0,0.350694444,0.817706806,1.071631633
123.98,0.71875,0,0.645833333,0.817706806,1.071631633
127.31,0.638888889,0,0.493055556,0.817706806,1.071631633
131.81,0.930555556,0,0.795138889,0.817706806,1.071631633
131.81,0.78125,0,0.625,0.817706806,1.071631633
151.8,0.493055556,0,0.329861111,0.817706806,1.071631633
151.8,0.493055556,0,0.322916667,0.817706806,1.071631633
151.8,0.920138889,0,0.743055556,0.817706806,1.071631633
201.8,0.760416667,0,0.590277778,0.817706806,1.071631633
201.8,0.434027778,0,0.260416667,0.817706806,1.071631633
230.8,0.690972222,0,0.538194444,0.817706806,1.071631633
230.8,0.430555556,0,0.260416667,0.817706806,1.071631633
260.81,0.458333333,0,0.263888889,0.817706806,1.071631633
113.8,0.972222222,0,0.75,1.930958011,1.071631633
146.8,0.826388889,0,0.625,1.930958011,1.071631633
146.8,0.600694444,0,0.329861111,1.930958011,1.071631633
171.8,0.600694444,0,0.399305556,1.930958011,1.071631633
191.8,0.847222222,0,0.645833333,1.930958011,1.071631633
191.8,0.465277778,0,0.256944444,1.930958011,1.071631633
195.9,0.743055556,0,0.454861111,1.930958011,1.071631633
222.8,0.475694444,0,0.260416667,1.930958011,1.071631633
161.8,0.861111111,0,0.649305556,1.158928295,1.071631633
161.8,0.034722222,0,0.819444444,1.158928295,1.071631633
161.8,0.479166667,0,0.260416667,1.158928295,1.071631633
161.8,0.888888889,0,0.645833333,1.158928295,1.071631633
161.8,0.034722222,0,0.75,1.158928295,1.071631633
165.9,0.607638889,0,0.34375,1.158928295,1.071631633
165.9,0.715277778,0,0.4375,1.158928295,1.071631633
245.8,0.715277778,0,0.503472222,1.158928295,1.071631633
245.8,0.607638889,0,0.340277778,1.158928295,1.071631633
249.9,0.715277778,0,0.451388889,1.158928295,1.071631633
102.98,0.381944444,0,0.347222222,0.695641737,1.071631633
102.98,0.618055556,0,0.576388889,0.695641737,1.071631633
112.98,0.486111111,0,0.447916667,0.695641737,1.071631633
120.98,0.982638889,0,0.947916667,0.695641737,1.071631633
150.98,0.729166667,0,0.690972222,0.695641737,1.071631633
179.8,0.993055556,0,0.784722222,0.987118636,1.071631633
215.98,0.493055556,0,0.375,0.987118636,1.071631633
239.3,0.53125,0,0.350694444,0.987118636,1.071631633
243.8,0.444444444,0,0.260416667,0.987118636,1.071631633
243.8,0.833333333,0,0.604166667,0.987118636,1.071631633
265.98,0.680555556,0,0.5625,0.987118636,1.071631633
269.3,0.993055556,0,0.802083333,0.987118636,1.071631633
273.8,0.659722222,0,0.493055556,0.987118636,1.071631633
273.8,0.715277778,0,0.53125,0.987118636,1.071631633
273.8,0.802083333,0,0.590277778,0.987118636,1.071631633
273.8,0.739583333,0,0.524305556,0.987118636,1.071631633
303.81,0.621527778,0,0.430555556,0.987118636,1.071631633
303.81,0.5625,0,0.357638889,0.987118636,1.071631633
333.8,0.802083333,0,0.579861111,0.987118636,1.071631633
199.98,0.777777778,0,0.6875,0.986862088,1.071631633
207.4,0.958333333,0,0.75,0.986862088,1.071631633
207.8,0.513888889,0,0.364583333,0.986862088,1.071631633
207.8,0.958333333,0,0.805555556,0.986862088,1.071631633
207.8,0.447916667,0,0.267361111,0.986862088,1.071631633
207.8,0.506944444,0,0.322916667,0.986862088,1.071631633
207.8,0.486111111,0,0.260416667,0.986862088,1.071631633
211.9,0.958333333,0,0.756944444,0.986862088,1.071631633
211.9,0.486111111,0,0.277777778,0.986862088,1.071631633
211.9,0.979166667,0,0.743055556,0.986862088,1.071631633
228.8,0.770833333,0,0.590277778,0.986862088,1.071631633
266.8,0.944444444,0,0.708333333,0.986862088,1.071631633
188.8,0.493055556,0,0.364583333,0.765960097,1.071631633
188.8,0.399305556,0,0.260416667,0.765960097,1.071631633
188.8,0.951388889,0,0.805555556,0.765960097,1.071631633
188.8,0.927083333,0,0.75,0.765960097,1.071631633
192.9,0.951388889,0,0.756944444,0.765960097,1.071631633
192.9,0.951388889,0,0.75,0.765960097,1.071631633
207.9,0.868055556,0,0.666666667,0.765960097,1.071631633
207.9,0.868055556,0,0.659722222,0.765960097,1.071631633
259.9,0.868055556,0,0.659722222,0.765960097,1.071631633
292.9,0.868055556,0,0.663194444,0.765960097,1.071631633
169.8,0.006944444,0,0.784722222,0.88832463,1.071631633
196.8,0.986111111,0,0.802083333,0.88832463,1.071631633
253.3,0.697916667,0,0.53125,0.88832463,1.071631633
257.8,0.746527778,0,0.579861111,0.88832463,1.071631633
257.8,0.579861111,0,0.375,0.88832463,1.071631633
257.8,0.767361111,0,0.5625,0.88832463,1.071631633
257.8,0.659722222,0,0.430555556,0.88832463,1.071631633
261.9,0.565972222,0,0.350694444,0.88832463,1.071631633
261.9,0.565972222,0,0.34375,0.88832463,1.071631633
261.9,0.895833333,0,0.666666667,0.88832463,1.071631633
316.8,0.826388889,0,0.642361111,0.88832463,1.071631633
205.8,0.513888889,0,0.28125,0.945194076,1.071631633
231.8,0.444444444,0,0.28125,0.945194076,1.071631633
231.8,0.5,0,0.309027778,0.945194076,1.071631633
231.8,0.934027778,0,0.708333333,0.945194076,1.071631633
256.8,0.496527778,0,0.277777778,0.945194076,1.071631633
256.8,0.753472222,0,0.524305556,0.945194076,1.071631633
260.9,0.888888889,0,0.673611111,0.945194076,1.071631633
292.8,0.635416667,0,0.430555556,0.945194076,1.071631633
296.9,0.496527778,0,0.267361111,0.945194076,1.071631633
335.8,0.430555556,0,0.260416667,0.945194076,1.071631633
98.99,0.986111111,0,0.895833333,1.577594454,1.071631633
98.99,0.847222222,0,0.753472222,1.577594454,1.071631633
98.99,0.902777778,0,0.809027778,1.577594454,1.071631633
98.99,0.809027778,0,0.708333333,1.577594454,1.071631633
123.98,0.732638889,0,0.631944444,1.577594454,1.071631633
127.31,0.496527778,0,0.326388889,1.577594454,1.071631633
127.31,0.565972222,0,0.361111111,1.577594454,1.071631633
131.81,0.954861111,0,0.788194444,1.577594454,1.071631633
131.81,0.069444444,0,0.857638889,1.577594454,1.071631633
131.81,0.819444444,0,0.604166667,1.577594454,1.071631633
131.81,0.552083333,0,0.329861111,1.577594454,1.071631633
146.3,0.503472222,0,0.3125,1.577594454,1.071631633
146.3,0.5625,0,0.350694444,1.577594454,1.071631633
150.8,0.621527778,0,0.447916667,1.577594454,1.071631633
150.8,0.770833333,0,0.565972222,1.577594454,1.071631633
150.8,0.475694444,0,0.256944444,1.577594454,1.071631633
163.98,0.520833333,0,0.427083333,1.577594454,1.071631633
167.3,0.486111111,0,0.267361111,1.577594454,1.071631633
183.97,0.354166667,0,0.260416667,1.577594454,1.071631633
183.97,0.402777778,0,0.309027778,1.577594454,1.071631633
183.97,0.635416667,0,0.538194444,1.577594454,1.071631633
187.3,0.90625,0,0.715277778,1.577594454,1.071631633
217.81,0.454861111,0,0.263888889,1.577594454,1.071631633
250.3,0.888888889,0,0.694444444,1.577594454,1.071631633
297.29,0.631944444,0,0.451388889,1.577594454,1.071631633
351.8,0.548611111,0,0.347222222,1.577594454,1.071631633
174.98,0.642361111,0,0.59375,0.787036354,1.071631633
182.8,0.871527778,0,0.625,0.787036354,1.071631633
204.8,0.871527778,0,0.743055556,0.787036354,1.071631633
208.9,0.743055556,0,0.395833333,0.787036354,1.071631633
229.8,0.784722222,0,0.590277778,0.787036354,1.071631633
229.8,0.819444444,0,0.579861111,0.787036354,1.071631633
233.9,0.819444444,0,0.579861111,0.787036354,1.071631633
233.9,0.871527778,0,0.559027778,0.787036354,1.071631633
295.8,0.743055556,0,0.493055556,0.787036354,1.071631633
304,0.784722222,0,0.340277778,0.787036354,1.071631633
358.9,0.743055556,0,0.447916667,0.787036354,1.071631633
205.8,0.871527778,0,0.743055556,0.675843558,1.071631633
205.8,0.871527778,0,0.625,0.675843558,1.071631633
195.98,0.378472222,0,0.309027778,1.613026111,1.071631633
195.98,0.888888889,0,0.815972222,1.613026111,1.071631633
203.8,0.493055556,0,0.350694444,1.613026111,1.071631633
203.8,0.486111111,0,0.329861111,1.613026111,1.071631633
203.8,0.427083333,0,0.267361111,1.613026111,1.071631633
203.8,0.833333333,0,0.659722222,1.613026111,1.071631633
233.3,0.486111111,0,0.34375,1.613026111,1.071631633
237.8,0.965277778,0,0.819444444,1.613026111,1.071631633
237.8,0.961805556,0,0.802083333,1.613026111,1.071631633
239.98,0.607638889,0,0.53125,1.613026111,1.071631633
241.9,0.545138889,0,0.364583333,1.613026111,1.071631633
243.3,0.430555556,0,0.277777778,1.613026111,1.071631633
247.8,0.795138889,0,0.645833333,1.613026111,1.071631633
273.3,0.822916667,0,0.631944444,1.613026111,1.071631633
302.81,0.579861111,0,0.434027778,1.613026111,1.071631633
302.81,0.71875,0,0.559027778,1.613026111,1.071631633
112.98,0.996527778,0,0.954861111,0.873237556,1.071631633
112.98,0.371527778,0,0.326388889,0.873237556,1.071631633
112.98,0.71875,0,0.673611111,0.873237556,1.071631633
169.8,0.940972222,0,0.75,0.77990969,1.071631633
221.8,0.996527778,0,0.802083333,0.77990969,1.071631633
244.8,0.503472222,0,0.28125,0.77990969,1.071631633
244.8,0.809027778,0,0.5625,0.77990969,1.071631633
268.98,0.6875,0,0.572916667,0.77990969,1.071631633
272.3,0.548611111,0,0.322916667,0.77990969,1.071631633
298.8,0.434027778,0,0.260416667,0.77990969,1.071631633
298.8,0.670138889,0,0.493055556,0.77990969,1.071631633
298.8,0.902777778,0,0.708333333,0.77990969,1.071631633
298.8,0.510416667,0,0.267361111,0.77990969,1.071631633
358.9,0.614583333,0,0.388888889,0.77990969,1.071631633
395.9,0.815972222,0,0.559027778,0.77990969,1.071631633
162.98,0.420138889,0,0.354166667,0.607726895,1.071631633
192.98,0.006944444,0,0.947916667,0.607726895,1.071631633
107.98,0.875,0,0.826388889,0.646709835,1.071631633
107.98,0.003472222,0,0.951388889,0.646709835,1.071631633
107.98,0.354166667,0,0.298611111,0.646709835,1.071631633
127.98,0.652777778,0,0.597222222,0.646709835,1.071631633
127.98,0.763888889,0,0.708333333,0.646709835,1.071631633
147.98,0.510416667,0,0.454861111,0.646709835,1.071631633
183.97,0.819444444,0,0.760416667,0.646709835,1.071631633
253.98,0.701388889,0,0.649305556,0.646709835,1.071631633
325.9,0.600694444,0,0.291666667,0.002664985,1.071631633
375.9,0.600694444,0,0.263888889,0.002664985,1.071631633
323.3,0.5625,0,0.322916667,0.84703652,1.071631633
373.3,0.711805556,0,0.347222222,0.84703652,1.071631633
308.7,0.524305556,0,0.357638889,0.083142997,1.071631633
308.7,0.625,0,0.458333333,0.083142997,1.071631633
313.2,0.638888889,0,0.291666667,0.083142997,1.071631633
314.2,0.590277778,0,0.256944444,0.083142997,1.071631633
383.2,0.604166667,0,0.260416667,0.083142997,1.071631633
102.98,0.875,0,0.833333333,0.914931636,1.071631633
102.98,0.739583333,0,0.694444444,0.914931636,1.071631633
102.98,0.795138889,0,0.75,0.914931636,1.071631633
102.98,0.003472222,0,0.958333333,0.914931636,1.071631633
102.98,0.534722222,0,0.486111111,0.914931636,1.071631633
102.98,0.652777778,0,0.604166667,0.914931636,1.071631633
102.98,0.399305556,0,0.347222222,0.914931636,1.071631633
171.8,0.013888889,0,0.784722222,0.804078096,1.071631633
191.8,0.989583333,0,0.815972222,0.804078096,1.071631633
191.8,0.993055556,0,0.802083333,0.804078096,1.071631633
293.8,0.461805556,0,0.28125,0.804078096,1.071631633
293.8,0.611111111,0,0.430555556,0.804078096,1.071631633
293.8,0.704861111,0,0.524305556,0.804078096,1.071631633
293.8,0.826388889,0,0.642361111,0.804078096,1.071631633
293.8,0.569444444,0,0.347222222,0.804078096,1.071631633
293.8,0.868055556,0,0.642361111,0.804078096,1.071631633
403.8,0.451388889,0,0.277777778,0.804078096,1.071631633
110.98,0.013888889,0,0.961805556,0.539680138,1.071631633
140.97,0.722222222,0,0.673611111,0.539680138,1.071631633
140.97,0.552083333,0,0.5,0.539680138,1.071631633
225.98,0.677083333,0,0.5625,1.095197469,1.071631633
233.8,0.930555556,0,0.75,1.095197469,1.071631633
233.8,0.496527778,0,0.309027778,1.095197469,1.071631633
233.8,0.899305556,0,0.708333333,1.095197469,1.071631633
233.8,0.996527778,0,0.802083333,1.095197469,1.071631633
253.8,0.635416667,0,0.430555556,1.095197469,1.071631633
253.8,0.788194444,0,0.579861111,1.095197469,1.071631633
273.8,0.458333333,0,0.277777778,1.095197469,1.071631633
329.3,0.777777778,0,0.583333333,1.095197469,1.071631633
329.3,0.777777778,0,0.572916667,1.095197469,1.071631633
333.8,0.65625,0,0.493055556,1.095197469,1.071631633
333.8,0.4375,0,0.260416667,1.095197469,1.071631633
333.8,0.826388889,0,0.642361111,1.095197469,1.071631633
207.8,0.989583333,0,0.802083333,1.141632077,1.071631633
224.98,0.951388889,0,0.836805556,1.141632077,1.071631633
232.8,0.892361111,0,0.708333333,1.141632077,1.071631633
232.8,0.774305556,0,0.524305556,1.141632077,1.071631633
244.98,0.690972222,0,0.579861111,1.141632077,1.071631633
252.8,0.659722222,0,0.430555556,1.141632077,1.071631633
256.9,0.899305556,0,0.659722222,1.141632077,1.071631633
276.9,0.899305556,0,0.659722222,1.141632077,1.071631633
302.81,0.625,0,0.434027778,1.141632077,1.071631633
326.9,0.625,0,0.392361111,1.141632077,1.071631633
326.9,0.899305556,0,0.663194444,1.141632077,1.071631633
362.8,0.489583333,0,0.260416667,1.141632077,1.071631633
171.98,0.9375,0,0.836805556,0.938404267,1.071631633
171.98,0.451388889,0,0.34375,0.938404267,1.071631633
179.8,0.607638889,0,0.447916667,0.938404267,1.071631633
179.8,0.493055556,0,0.322916667,0.938404267,1.071631633
179.8,0.916666667,0,0.743055556,0.938404267,1.071631633
179.8,0.982638889,0,0.805555556,0.938404267,1.071631633
179.8,0.597222222,0,0.399305556,0.938404267,1.071631633
179.8,0.777777778,0,0.579861111,0.938404267,1.071631633
200.8,0.697916667,0,0.510416667,0.938404267,1.071631633
200.8,0.756944444,0,0.559027778,0.938404267,1.071631633
215.98,0.774305556,0,0.666666667,0.938404267,1.071631633
248.8,0.440972222,0,0.260416667,0.938404267,1.071631633
248.8,0.555555556,0,0.364583333,0.938404267,1.071631633
170.8,0.71875,0,0.559027778,1.158191916,1.071631633
170.8,0.96875,0,0.784722222,1.158191916,1.071631633
180.98,0.961805556,0,0.868055556,1.158191916,1.071631633
184.3,0.920138889,0,0.75,1.158191916,1.071631633
188.8,0.472222222,0,0.267361111,1.158191916,1.071631633
223.8,0.965277778,0,0.815972222,1.158191916,1.071631633
223.8,0.972222222,0,0.802083333,1.158191916,1.071631633
235.98,0.454861111,0,0.357638889,1.158191916,1.071631633
235.98,0.680555556,0,0.583333333,1.158191916,1.071631633
239.3,0.770833333,0,0.5625,1.158191916,1.071631633
243.8,0.434027778,0,0.260416667,1.158191916,1.071631633
243.8,0.510416667,0,0.329861111,1.158191916,1.071631633
269.3,0.767361111,0,0.5625,1.158191916,1.071631633
273.8,0.645833333,0,0.493055556,1.158191916,1.071631633
273.8,0.774305556,0,0.590277778,1.158191916,1.071631633
303.81,0.541666667,0,0.340277778,1.158191916,1.071631633
196.8,0.461805556,0,0.277777778,1.613448295,1.071631633
196.8,0.996527778,0,0.802083333,1.613448295,1.071631633
196.8,0.006944444,0,0.784722222,1.613448295,1.071631633
196.8,0.517361111,0,0.28125,1.613448295,1.071631633
221.8,0.833333333,0,0.604166667,1.613448295,1.071631633
235.8,0.795138889,0,0.583333333,1.613448295,1.071631633
235.8,0.576388889,0,0.347222222,1.613448295,1.071631633
266.8,0.541666667,0,0.364583333,1.613448295,1.071631633
266.8,0.659722222,0,0.430555556,1.613448295,1.071631633
316.8,0.482638889,0,0.260416667,1.613448295,1.071631633
210.8,0.472222222,0,0.28125,0.978314376,1.071631633
210.8,0.951388889,0,0.75,0.978314376,1.071631633
222.98,0.677083333,0,0.5625,0.978314376,1.071631633
230.8,0.659722222,0,0.493055556,0.978314376,1.071631633
230.8,0.527777778,0,0.322916667,0.978314376,1.071631633
280.8,0.774305556,0,0.583333333,0.978314376,1.071631633
280.8,0.732638889,0,0.524305556,0.978314376,1.071631633
280.8,0.850694444,0,0.642361111,0.978314376,1.071631633
280.8,0.472222222,0,0.260416667,0.978314376,1.071631633
310.8,0.611111111,0,0.434027778,0.978314376,1.071631633
330.8,0.569444444,0,0.357638889,0.978314376,1.071631633
173.4,0.753472222,0,0.579861111,0.149734773,1.071631633
177.9,0.975694444,0,0.715277778,0.149734773,1.071631633
177.9,0.958333333,0,0.666666667,0.149734773,1.071631633
177.9,0.975694444,0,0.652777778,0.149734773,1.071631633
186.4,0.527777778,0,0.354166667,0.149734773,1.071631633
215.9,0.996527778,0,0.753472222,0.149734773,1.071631633
215.9,0.996527778,0,0.708333333,0.149734773,1.071631633
279.9,0.677083333,0,0.427083333,0.149734773,1.071631633
279.9,0.586805556,0,0.309027778,0.149734773,1.071631633
279.9,0.833333333,0,0.538194444,0.149734773,1.071631633
380.9,0.774305556,0,0.451388889,0.149734773,1.071631633
186.8,0.965277778,0,0.75,1.117867063,1.071631633
222.8,0.017361111,0,0.784722222,1.117867063,1.071631633
275.8,0.944444444,0,0.743055556,1.117867063,1.071631633
275.8,0.006944444,0,0.802083333,1.117867063,1.071631633
275.8,0.871527778,0,0.618055556,1.117867063,1.071631633
334.8,0.631944444,0,0.375,1.117867063,1.071631633
360.98,0.722222222,0,0.604166667,1.117867063,1.071631633
368.4,0.017361111,0,0.746527778,1.117867063,1.071631633
368.8,0.670138889,0,0.493055556,1.117867063,1.071631633
368.8,0.572916667,0,0.322916667,1.117867063,1.071631633
418.8,0.625,0,0.434027778,1.117867063,1.071631633
250.8,0.996527778,0,0.802083333,0.674174862,1.071631633
250.8,0.996527778,0,0.708333333,0.674174862,1.071631633
308.8,0.430555556,0,0.260416667,0.674174862,1.071631633
308.8,0.982638889,0,0.642361111,0.674174862,1.071631633
312.9,0.635416667,0,0.34375,0.674174862,1.071631633
312.9,0.982638889,0,0.673611111,0.674174862,1.071631633
331.4,0.659722222,0,0.434027778,0.674174862,1.071631633
335.9,0.680555556,0,0.34375,0.674174862,1.071631633
340,0.680555556,0,0.364583333,0.674174862,1.071631633
411.9,0.996527778,0,0.739583333,0.674174862,1.071631633
174.98,0.413194444,0,0.364583333,0.84442672,1.071631633
174.98,0.541666667,0,0.493055556,0.84442672,1.071631633
174.98,0.663194444,0,0.611111111,0.84442672,1.071631633
174.98,0.857638889,0,0.805555556,0.84442672,1.071631633
178.3,0.857638889,0,0.756944444,0.84442672,1.071631633
178.3,0.861111111,0,0.75,0.84442672,1.071631633
178.3,0.538194444,0,0.395833333,0.84442672,1.071631633
178.3,0.440972222,0,0.253472222,0.84442672,1.071631633
182.8,0.864583333,0,0.743055556,0.84442672,1.071631633
182.8,0.416666667,0,0.277777778,0.84442672,1.071631633
182.8,0.541666667,0,0.399305556,0.84442672,1.071631633
182.8,0.416666667,0,0.267361111,0.84442672,1.071631633
182.8,0.545138889,0,0.392361111,0.84442672,1.071631633
182.8,0.416666667,0,0.260416667,0.84442672,1.071631633
182.8,0.416666667,0,0.256944444,0.84442672,1.071631633
182.8,0.861111111,0,0.694444444,0.84442672,1.071631633
182.8,0.715277778,0,0.545138889,0.84442672,1.071631633
182.8,0.819444444,0,0.645833333,0.84442672,1.071631633
223.3,0.854166667,0,0.663194444,0.84442672,1.071631633
