inst#,actual,predicted,error
848,253.3,355.8,102.5
849,103.8,191.9,88.1
850,101.8,82.9,-18.9
851,212.8,234.075,21.275
852,212.8,212.8,0
853,220.8,220.8,-0
854,144.8,144.8,0
855,184.8,184.8,0
856,233.8,220.8,-13
857,316.8,312.8,-4
858,238.3,112.8,-125.5
859,197.8,201.9,4.1
860,203.9,175.8,-28.1
861,?,200.7,?
862,179.3,179.3,0
863,179.8,176.813,-2.987
864,161.3,195.98,34.68
865,169.98,143.568,-26.412
866,130.81,130.81,0
867,312.9,317,4.1
868,189.8,193.9,4.1
869,281.9,339.9,58
870,173.81,176.27,2.46
871,236.8,342.057,105.257
872,196.8,204.833,8.033
873,224.8,255.187,30.387
874,341.8,238.018,-103.782
875,197.3,235.333,38.033
876,106.8,106.8,0
877,158.8,175.768,16.968
878,206.8,233.236,26.436
879,179.8,215.95,36.15
880,221.98,185.381,-36.599
881,236.8,231.533,-5.267
882,179.8,176.813,-2.987
883,313.8,282.95,-30.85
884,224.3,154.954,-69.346
885,171.8,192.3,20.5
886,205.9,203.85,-2.05
887,172.79,177.525,4.735
888,263.91,304,40.09
889,312.9,312.9,0
890,95.98,127.297,31.317
891,290.9,189.8,-101.1
892,130.81,108.639,-22.171
893,152.8,193.8,41
894,211.4,185.9,-25.5
895,328.8,290.997,-37.803
896,185.9,131.9,-54
897,229.9,349.506,119.606
898,210.98,118.8,-92.18
899,177.8,179.44,1.64
900,93.98,205.032,111.052
901,64.98,100.48,35.5
902,?,199.833,?
903,203.8,175.84,-27.96
904,293.9,239.8,-54.1
905,274.9,239.8,-35.1
906,221.8,130.81,-90.99
907,184.8,256.276,71.476
908,214.8,200.083,-14.718
909,443.9,252.9,-191
910,294.8,322.24,27.44
911,147.8,155.376,7.576
912,155.3,202.186,46.886
913,296.44,296.44,0
914,181.8,157.8,-24
915,88.81,112.567,23.757
916,192.8,215.157,22.357
917,181.8,228.9,47.1
918,346.9,245.8,-101.1
919,152.98,152.371,-0.609
920,156.8,156.8,0
921,237.9,178.333,-59.567
922,232.8,224.052,-8.748
923,278.8,282.9,4.1
924,112.98,100.98,-12
925,250.8,260.81,10.01
926,146.8,167.443,20.643
927,276.8,238.018,-38.782
928,221.8,241.8,20
929,173.81,143.8,-30.01
930,245.8,264.125,18.325
931,145.98,221.367,75.387
932,168.8,182.758,13.958
933,?,385.6,?
934,129.79,159.293,29.503
935,207.8,209.343,1.543
936,213.9,246.85,32.95
937,183.8,192,8.2
938,117.8,183.01,65.21
939,148.8,148.496,-0.304
940,203.3,209.167,5.867
941,358.8,328.9,-29.9
942,252.8,159.336,-93.464
943,229.8,270.8,41
944,283.3,196.3,-87
945,210.3,283.3,73
946,147.8,167.536,19.736
947,225.8,371.273,145.473
948,250.8,174.975,-75.825
949,322.9,335.533,12.633
950,188.8,219.467,30.667
951,205.8,223.5,17.7
952,355.9,297.757,-58.143
953,192.9,261.9,69
954,134.3,191.3,57
955,155.8,155.8,0
956,223.8,275.7,51.9
957,141.8,141.8,0
958,216.81,187.767,-29.043
959,72.8,129.782,56.983
960,153.8,174.786,20.986
961,114.8,114.8,0
962,250.8,323.9,73.1
963,147.8,102.284,-45.516
964,144.8,148.9,4.1
965,173.81,178.089,4.279
966,216.81,187.767,-29.043
967,267.8,314.633,46.833
968,343.2,343.2,0
969,255.8,225.575,-30.225
970,171.9,167.8,-4.1
971,347.9,259.375,-88.525
972,?,118.836,?
973,181.9,177.8,-4.1
974,199.8,199.8,0
975,124.8,147.325,22.525
976,260.81,260.81,0
977,192.8,110.193,-82.607
978,221.8,214.3,-7.5
979,183.9,179.8,-4.1
980,193.8,149.596,-44.204
981,137.8,137.8,0
982,256.8,360.4,103.6
983,189.8,190.825,1.025
984,203.8,222,18.2
985,176.8,176.8,0
986,179.96,196.8,16.84
987,62.98,134.153,71.173
988,193.98,163.04,-30.94
989,165.8,165.8,-0
990,159.8,162.756,2.956
991,223.8,223.8,0
992,222.6,309.8,87.2
993,213.9,230.12,16.22
994,113.8,146.15,32.35
995,176.89,147.23,-29.66
996,132.8,135.87,3.07
997,179.96,194.55,14.59
998,139.8,151.8,12
999,?,284.34,?
1000,119.8,198.96,79.16
1001,189.8,141.633,-48.167
1002,233.8,233.8,0
1003,260.81,211.043,-49.767
1004,156.9,185.347,28.447
1005,106.8,137.888,31.088
1006,106.8,144.943,38.143
1007,187.8,197.8,10
1008,?,317.325,?
